age,CO2
257000,192.77578947368423
256000,191.67153996101365
255000,193.81578947368422
254000,195.9600389863548
253000,196.46045603944125
252000,195.41279786359902
251000,194.3651396877568
250000,193.31748151191454
249000,192.2698233360723
248000,191.4498320537428
247000,190.7540547024952
246000,190.0582773512476
245000,189.3625
244000,186.9752415458937
243000,187.86841193455246
242000,191.50652550529355
241000,195.14463907603465
240000,198.78275264677575
239000,202.42086621751685
238000,202.06714628297362
237000,196.95123900879295
236000,191.8353317346123
235000,188.33917616126206
234000,184.92112182296233
233000,185.86341463414635
232000,188.93397212543556
231000,192.00452961672474
230000,195.07508710801395
229000,197.89706529713868
228000,197.86038151137197
227000,197.82369772560529
226000,196.86645569620254
225000,194.22932489451478
224000,191.59219409282701
223000,190.17725631768954
222000,195.34370337867486
221000,203.06638876700305
220000,208.6869896814715
219000,211.15446388515028
218000,214.11825775656322
217000,214.27036823935558
216000,203.9711737629459
215000,201.0889344262295
214000,203.25521077283372
213000,206.48988764044944
212000,209.86067415730335
211000,217.97794943820224
210000,227.6689606741573
209000,231.43571428571428
208000,231.4937862950058
207000,223.84571428571428
206000,218.2231206147678
205000,218.92475776812563
204000,219.62639492148347
203000,222.25073529411765
202000,228.86838235294118
201000,235.4860294117647
200000,242.10367647058823
199000,245.03802949482272
198000,247.67373705679321
197000,250.30944461876373
196000,242.02941777323798
195000,245.0774725274725
194000,245.15537572254334
193000,230.1641089108911
192000,232.91714743589742
191000,237.99193376068376
190000,240.895713281799
189000,244.3157894736842
188000,250.52285714285713
187000,255.99921630094042
186000,255.18429487179486
185000,251.87232905982904
184000,242.40427927927928
183000,243.28758620689655
182000,251.24945454545454
181000,243.3840840840841
180000,227.64020926756353
179000,214.35139442231073
178000,208.2986394557823
177000,205.1224368499257
176000,203.41367013372957
175000,224.72432432432433
174000,235.75201793721973
173000,225.09586374695863
172000,232.93412462908012
171000,241.83447432762836
170000,243.05696821515892
169000,244.27946210268948
168000,247.7463917525773
167000,242.11052631578949
166000,244.32857142857142
165000,243.31666666666666
164000,249.5516203703704
163000,257.8709677419355
162000,268.3948589341693
161000,277.3615942028986
160000,263.25714285714287
159000,237.8611280487805
158000,218.22421193829643
157000,215.0719651240778
156000,206.63123028391166
155000,207.44003558718862
154000,195.58241935483872
153000,197.24689409368634
152000,198.41797352342158
151000,201.27921875
150000,203.92945128779397
149000,203.93450371370696
148000,206.57566037735847
147000,209.46133518776077
146000,208.90500695410293
145000,215.39844789356982
144000,225.37627494456763
143000,203.454756097561
142000,197.856836461126
141000,191.84349593495935
140000,197.1601864181092
139000,184.85561643835615
138000,191.21569560047564
137000,194.03051470588235
136000,197.04396984924622
135000,193.79499404052441
134000,202.81568154402893
133000,208.1232810615199
132000,213.13927813163482
131000,218.84
130000,224.74282858570714
129000,228.59090454772613
128000,230.82109777015438
127000,228.6770154373928
126000,226.5329331046312
125000,229.01828332170274
124000,230.79197930142303
123000,228.1336534909494
122000,224.21787957148135
121000,220.28183161004432
120000,213.6867162592986
119000,208.43785351704133
118000,210.2507614213198
117000,212.06366932559825
116000,212.97246011754828
115000,215.0824220183486
114000,219.1925137614679
113000,223.30260550458715
112000,229.70963781461018
111000,236.3526605504587
110000,237.8205504587156
109000,239.28844036697245
108000,240.35818030050083
107000,243.13900709219857
106000,248.10116472545758
105000,239.35580404685837
104000,226.44294975688817
103000,228.3175507020281
102000,232.45171606864272
101000,237.38402173913045
100000,238.92053663570692
99000,242.83029908972694
98000,253.524
97000,256.9891666666667
96000,251.40478359908883
95000,272.57495961227784
94000,248.18044692737428
93000,248.6522191780822
92000,254.78920547945205
91000,250.24298969072163
